Datetime	Open	High	Low	Close	tick_volume
1542998700	1.28038	1.28083	1.28002	1.28026	1427
1542999600	1.28026	1.28145	1.28014	1.281	1036
1543000500	1.28099	1.28175	1.28089	1.28147	922
1543001400	1.28148	1.28185	1.28093	1.28099	988
1543002300	1.281	1.28158	1.2808	1.28084	711
1543003200	1.28084	1.28115	1.28012	1.28115	560
1543004100	1.28115	1.28115	1.2807	1.28078	303
1543005000	1.28078	1.28087	1.28043	1.28047	366
1543005900	1.28047	1.28066	1.28031	1.28032	390
1543006800	1.28032	1.28057	1.27989	1.28057	887
1543007700	1.28056	1.28091	1.28045	1.28088	327
1543008600	1.28088	1.28102	1.28071	1.28084	215
1543009500	1.28083	1.28091	1.28033	1.28081	226
1543010400	1.2808	1.2817	1.28041	1.28095	478
1543011300	1.28093	1.28114	1.27998	1.28038	424
1543012200	1.28038	1.2814	1.27976	1.28097	599
1543013100	1.28095	1.2814	1.2804	1.28121	1082
1543014000	1.28122	1.28196	1.2806	1.2812	675
1543014900	1.2812	1.28189	1.28071	1.28094	750
